REPORT_ID	Y_FRAUD
2525526	0
1940452	0
8262519	
5165387	0
8475262	
5603365	0
4319364	0
997096	0
4398815	0
4915928	0
8612321	
824149	0
2867623	0
9011561	
3833436	0
2988057	0
5064596	
4683687	
5627251	0
3111993	0
4608327	
4449414	0
5035865	0
4396546	
4340382	0
5406930	0
1930436	0
1628151	0
8610832	
5561698	0
2486459	
2732151	0
5075670	0
5193224	0
3656632	0
4312746	0
4292544	0
3338098	0
6624099	
2222414	1
4619473	0
4048592	0
5559412	0
7414174	
3424956	0
1849397	0
853425	0
3898518	0
3318127	0
8760788	
3308740	0
4702061	0
810624	0
5704156	
1044209	0
2496483	0
4449290	0
2895847	0
5735661	
1811132	0
797585	0
4778764	0
2201568	0
4590279	1
3205279	0
3431060	
5512520	0
865904	0
8056189	
8816655	
2970941	
3851745	
4389829	0
6236396	0
8078256	
2082282	0
7918482	
3835870	0
8731162	
2710887	0
516188	0
4818326	0
4475292	0
2707626	0
660348	0
2404402	0
2261158	0
8480796	
8216091	
1149688	0
1538699	0
276784	0
9122285	
1071499	0
1440262	
3313971	0
407273	0
1569872	1
5037062	
2504457	1
5261393	0
8047336	
390475	0
1284816	0
9140378	
392101	1
3666136	0
690558	0
5455325	0
3612616	0
8126426	
8077082	
1597613	0
8999211	
4808675	0
430418	0
736902	0
960558	0
4542115	0
5120735	0
1742777	
5213876	
2995320	0
3293960	0
2103837	0
5197060	0
1546748	0
3230879	0
2896416	0
5455796	0
5296177	
4041233	0
8895060	
4891747	
4160289	0
5276723	0
2122524	0
1376583	0
3468010	0
1573715	0
2209758	0
4838358	0
5095591	0
4022165	0
2677075	0
1653159	0
630054	0
2156023	0
529026	0
245583	0
3132352	0
5087781	0
7961402	
3263783	0
404812	0
4823562	0
2848388	0
2788885	0
3383341	0
2934556	0
5526313	0
5554605	0
3618077	0
4401784	0
3314039	0
4036128	0
8822338	
5241779	0
4994434	
1857265	0
5885354	0
5344057	
923300	0
2250969	0
204373	0
8011645	
4422763	0
2584507	0
4942498	0
2178138	0
5484053	1
4918115	0
4702211	0
6023237	
7328786	0
4144317	0
3192431	0
3276509	0
3730493	0
538714	0
2795852	0
5135953	
2894851	0
798465	0
231776	0
5071628	0
4951969	0
1406171	0
3054634	0
1256398	0
8511262	
7359888	
2861674	0
7348954	0
3755379	0
8348579	
7750770	
2007293	0
8262525	
3719455	0
5018453	0
3876944	0
5487254	0
4984552	
1347183	1
4270694	0
6592829	
1211724	0
5267429	
2513406	0
335625	0
3803926	0
5342223	0
5512754	0
7101600	
3635666	0
1200833	0
3178591	0
984429	0
5554342	0
3079035	0
4124602	0
810991	0
8399116	
282208	0
6200214	0
2226440	0
4737025	0
4855113	0
4444471	0
785255	0
6626750	0
3190984	
2900783	0
5601623	0
3662547	0
2229882	1
4699512	0
6014905	0
4461590	0
461594	0
2478423	0
2170236	0
2457781	0
7752981	
5505041	0
5144788	0
3729743	0
8400945	
701196	0
4362823	0
3363279	0
8149230	
4185176	0
3567164	0
4073164	0
8421595	
4433860	0
3434462	0
3689266	0
4180874	0
5014210	0
3226896	0
792308	0
5485866	0
1195635	0
4504955	0
4080450	0
5495104	0
1013441	0
5264936	0
3430943	0
3657281	0
4089992	0
5384111	
624663	0
2731803	0
968002	0
1110768	0
6856556	
1659345	0
1544397	0
6531112	0
4421148	0
285062	0
5379877	0
2329426	1
3435192	
5234948	
2906428	0
1889633	0
3876583	0
3443082	1
4883407	0
4668989	0
8829218	
2738379	
4577597	0
3927551	0
5107458	0
1656371	0
4422100	0
6376866	0
4077680	0
3145523	0
6502311	
3027745	1
7345396	0
203629	
349901	1
1583710	0
473802	0
4246415	
5568477	0
3036413	0
2656463	0
1356520	
3731622	1
1971250	0
4774784	0
3062107	0
1726571	0
5564208	0
2850333	0
8360990	
4025200	0
5102579	0
1906184	0
3379330	0
8347559	
705682	0
1003351	0
2985743	0
786055	0
3734515	0
5432303	
2985639	0
2732566	1
8701047	
2987311	0
596632	0
8588874	
4154823	0
1375201	
4434007	0
5624983	
3526109	0
2970046	1
8520497	
3367144	0
2969271	0
4760115	0
5182681	0
2262973	0
4417557	0
5179810	
4397294	0
3938411	
9185201	
311281	0
4513681	
5052178	0
755773	0
5179904	0
1318028	0
6799266	0
3353789	0
6820154	
4297278	0
5287618	0
9136764	
2914941	0
5387450	
1826210	0
2101023	0
5021977	0
4525095	0
4150882	0
5556916	0
401968	0
5224498	
8477672	
1154279	0
5096975	
1259575	0
3256229	0
725162	0
3905025	0
2973501	1
3689234	0
8957705	
3808683	0
1510418	0
1509786	0
4746402	0
1731354	0
7372972	
1880259	0
5016146	0
1970234	0
1285114	0
3271590	0
1451023	0
1067916	1
2183446	
2429742	0
2381535	1
3575235	0
3878658	0
2892310	0
2646725	0
5266435	0
4709989	0
6563944	
4404456	0
1380575	1
2736090	0
4746640	0
2705273	0
1252712	0
4555787	0
4345969	0
3735849	0
3389407	0
4301421	0
2628464	0
3358819	0
7997002	
313356	0
5482908	0
5128426	0
2596428	0
667652	0
3819677	0
2092135	0
1547627	0
5204945	0
2655393	0
1934904	1
8868346	
1246797	0
2117106	0
6111926	0
4035413	0
6842113	
554527	0
785863	0
4717673	0
3703154	
5198557	0
3639080	0
4672641	0
3903435	0
3690317	0
994026	1
8916827	
7661219	
3446563	0
6385931	0
1365587	0
5135775	0
2413494	0
1403365	0
3256451	
1391445	0
585072	0
853420	0
5148042	0
198773	0
4636687	0
7744233	0
1707818	0
4311256	0
8981704	
295393	0
3365481	0
2121305	0
2142297	0
5607893	0
3825630	0
935063	0
4593559	0
6078667	0
2887231	
5564723	0
2405809	0
5105046	
8404217	
256334	0
2474275	0
4295660	0
5030395	0
217394	0
3932181	0
2180641	0
4465525	0
6392503	0
4852983	0
4344149	0
5627751	0
464909	0
1573636	0
2296664	0
4804110	0
3221157	0
8573632	
500610	0
507190	0
3689018	0
4495539	0
259968	0
4240258	0
469440	0
5370471	0
5263369	0
2224823	0
603955	0
3505402	0
5173694	0
4046593	0
8003253	
3632974	0
4906132	
4139008	0
326976	0
2102138	0
4785067	0
3333159	0
4550397	0
3639143	0
3559497	0
1424339	0
3226161	0
4848215	
2572103	0
4357236	0
4820802	0
5917725	0
3329695	0
1454445	0
756359	1
4889449	0
5076715	0
4819221	0
7282406	0
1310911	0
2349198	0
3277815	0
5516713	0
3189826	0
4669490	0
2243103	0
7309733	0
2311019	0
505413	0
4879856	0
926398	0
5236933	0
1752974	0
3851890	0
3348651	0
3054875	0
6298978	
3783624	0
4816680	0
988332	0
4443199	0
3578802	0
4364347	0
1208384	0
5929645	0
5572345	0
1390654	0
5454779	0
5422321	0
4623319	0
4175940	0
6473623	0
599767	0
4090941	0
4138646	0
4046712	0
3583466	0
5106019	0
2505636	0
4941216	0
3357880	0
5470911	0
2096059	0
1046278	0
5425964	0
531347	
3273582	0
2230120	0
5160008	0
2143057	0
8476453	
2137870	0
2201347	0
4977376	0
5566311	0
583188	0
5150680	0
368769	0
5546397	0
5413840	0
3655343	0
4760521	0
284259	0
3456725	0
7801711	
6436324	0
3126237	0
1399649	0
2138152	0
7953259	
4784594	0
656616	0
4489100	0
471134	0
5108967	0
621535	0
4684402	
4583161	0
3492015	0
1111756	0
2090903	0
7067335	0
7255390	0
1302521	0
1269664	0
3773503	0
2829756	0
1440898	0
4551561	
5355555	0
433476	0
2618321	0
3230173	0
1807220	0
3539722	0
3815386	0
3226250	0
8903709	
6260389	0
1479369	0
3230067	0
4191521	0
2348410	0
5412548	0
846124	0
1848637	0
7573904	0
354667	0
599890	0
4160740	0
8912742	
138988	0
1179015	0
1815640	0
5519968	
4081187	0
5600944	0
2719570	0
4233714	0
5393765	0
1755009	0
2512289	0
1686504	0
4219422	0
3851957	0
5979309	
614152	0
692711	0
4130251	0
8584355	
3646803	0
2293123	0
5083183	0
2133379	0
2971279	0
8496382	
9156764	
1861359	0
1078156	0
6659944	0
2431694	0
170491	0
5144636	0
8436467	
8922294	
7453171	0
700252	0
5233123	0
5129573	0
4732758	0
5530385	0
5470912	0
1549519	0
2270294	0
5095890	
1451478	0
5143745	0
4819432	0
3231161	0
5276729	0
1641090	0
4745396	0
2904013	0
4879933	0
7434179	
2965746	0
5368174	0
1866149	0
3942080	
4922538	0
735419	0
526936	0
310394	0
889773	0
7326230	0
5616898	0
3177736	0
2687282	0
8217810	
4804258	
4899217	0
4081021	0
7835981	
3068851	0
4277451	0
3605341	0
908053	0
3302714	0
281036	0
4666416	0
4808686	0
5324460	0
7029773	
4893077	0
529120	0
448429	0
1429554	0
5393939	0
626631	0
4325999	0
9060221	
597908	0
5072853	0
8543000	
3802040	0
3264697	0
2217055	0
8525719	
4407979	
4019572	0
7174346	
9051082	
256017	0
3060365	0
1442240	0
1661321	0
4897449	0
2642027	0
4234445	0
3736599	0
7346604	0
4293336	0
5140383	0
7175409	0
4263808	0
5511748	
614015	0
4858871	0
4078114	0
1694575	0
3422029	0
546346	0
5288523	0
5713070	0
4540056	0
5259429	0
331700	0
496475	0
1078109	0
3546241	0
5001519	0
4999377	0
4177810	0
8239215	
2430513	0
4083421	0
6834482	0
7040159	
657303	0
661240	0
2580766	0
4758151	0
3326561	0
2981606	
7026471	0
4488342	
580280	0
2559764	0
3603500	1
5008569	0
1850892	0
4571149	0
2913606	0
1192467	0
3054484	0
7607062	0
1672720	0
5033708	0
1425065	0
1268728	0
2926584	0
2222959	0
4041867	0
5307087	0
5622289	0
2504099	0
5071111	0
2144040	0
5137007	0
4963554	0
1361318	0
4759670	0
1609305	0
3605140	0
2330063	0
8490349	
5113612	0
5343978	
4461760	0
1875461	
2543838	0
2925900	0
7359739	0
7455547	
1256548	0
3505466	0
7280398	0
2430913	0
324128	0
8563200	
7362004	0
2028259	0
6991242	0
2292195	0
8449271	
4356032	0
1767906	0
3699871	0
2456575	0
4544168	0
738190	0
416897	0
6984554	0
1045653	0
8919012	
4356033	0
4723214	0
2248480	0
4498091	0
7356694	0
2854377	0
4960429	0
2312150	0
3736289	0
5029729	
5197238	0
2720819	0
5626973	0
1460830	0
592693	0
4912239	
2611720	0
3740926	0
4988021	0
2377574	0
4660672	0
1037728	0
596727	0
1125700	0
5556917	0
1855397	0
3048790	0
404312	0
2725425	0
2273318	0
4030816	0
8914578	
2143133	0
5075705	0
4366240	0
2243764	0
4710471	0
2158189	0
2264135	0
7046677	0
421089	0
3111855	0
5338893	0
2502765	0
8099752	
3650453	0
2702562	0
1064534	0
6746973	
4393270	0
4338139	0
6615096	0
3055567	0
4810582	0
536064	0
4313025	0
1647238	
7380894	
3428273	0
1270883	0
2101508	0
6120373	0
5470916	0
1261225	0
2721867	0
1364652	0
3722733	0
987408	0
1364318	0
1511357	0
1638106	0
639777	0
2476419	0
6637134	0
1912022	0
6850464	1
1539782	0
3105740	0
487559	0
1325289	0
3489821	0
993056	0
3895271	0
4360373	0
4689683	0
5709261	0
5432078	0
1296635	0
3628207	0
7126184	
8699980	
1582716	0
1788004	0
5099781	0
989049	0
1400522	0
1108768	0
1418412	1
4486772	0
1545749	0
5424792	0
3305038	0
2979610	1
1569970	0
6899191	
8376158	
2549690	
2538027	0
1876690	0
4271440	0
4721972	
2970149	0
2503216	0
4683727	0
6627801	
4017857	0
2631884	
4414270	0
7337876	0
7178291	
8664081	
7117086	
5302639	
1021208	1
699159	
3143098	0
735119	0
895258	0
2028480	0
3916577	0
4698405	0
1179372	0
1493288	0
2641599	0
1748070	0
3545274	0
3364577	0
7878838	
4085689	0
5461284	0
5102888	0
1789692	0
2458140	0
8312431	
561070	0
2886101	0
3080921	0
2873225	0
5113980	0
3783375	0
4320110	0
5186810	0
756267	0
3928705	0
1179006	0
3480204	0
3478930	0
5132142	0
3588160	0
725788	0
4225956	0
3791458	0
4935594	0
2782914	0
1580507	0
1639884	0
3196409	0
714475	0
3946999	0
1138486	0
646078	0
5957451	0
441727	0
3986413	0
445247	0
1135294	0
2334656	0
4505186	0
6763067	0
1473617	0
7964295	
4599275	1
4984847	0
2425047	0
8908448	
542355	0
3686023	0
1741144	0
4244160	0
3196004	0
5421508	0
2382512	0
4564566	0
1055450	0
4750554	0
2800132	0
463374	0
2298105	0
4080400	0
4865587	0
9009084	
5425923	0
3702242	0
5333611	0
5162906	0
3715156	
1869934	0
4691419	0
7280399	
2505457	0
681079	0
6793775	1
4247285	0
4842469	0
3605727	0
3681611	
3691879	0
1822983	0
9074432	
3489898	0
5083972	0
2367237	0
2597828	0
2377452	0
5595655	0
2697599	0
990691	0
5467693	0
5029790	
4182405	0
4576852	0
3995468	0
6149968	0
4388155	0
1551491	0
4678980	0
4149972	0
4476257	0
3699498	0
4277270	0
4345423	
3605513	0
8933989	
4700508	0
452482	0
2430712	0
4427696	0
4886857	0
8024627	
4536458	0
5494957	0
2503080	0
2704059	0
3100396	0
7103446	0
5702604	
4265003	0
3275530	0
3232064	0
3534529	0
3132743	0
4309183	
3473768	0
5229788	0
7415411	0
3041894	0
3541279	0
6749649	
2384568	0
5099253	
7757452	
1227842	0
391437	0
2226517	0
4503968	0
4305840	0
9007602	
3180370	0
2532856	0
4825487	0
4547433	0
4937266	0
2260027	0
6220593	0
5502861	0
4214836	0
9030422	
7919845	
4918699	0
1125159	0
883144	
4132640	0
4482582	0
3439195	0
8692253	
7075088	
3922476	0
3625774	0
4397461	0
5498270	0
5983667	0
5622777	0
5063098	0
3820219	0
6848473	
1326831	0
394009	0
2498573	0
2661347	0
8179063	
671855	0
3430083	
2468078	0
3513267	0
1208012	0
2028283	0
2588673	0
4241499	0
4871294	0
2418116	0
4765781	0
5709898	0
4896569	0
6366824	0
9196054	
842746	0
8848322	
5031659	0
4854890	0
5013684	
4434522	0
3916835	0
4758016	
994528	0
8336716	
2979255	0
758538	0
8863478	
3331133	0
2029277	0
1532400	0
5105549	0
4988963	0
8692171	
2086793	0
5479610	0
2318573	0
430946	0
2847619	0
431528	0
775719	0
2481730	0
4851862	0
7843962	
2205693	0
2153580	0
1694432	0
2362615	0
599198	0
549041	0
7557551	
4677242	0
6638116	0
3200844	0
5002045	0
5168081	0
4896803	0
8987722	
1860867	0
418246	
2715215	0
7755866	0
1907400	0
1672053	0
4709245	0
5596262	0
5498638	0
735063	0
2542837	0
3534913	0
7697386	
2718774	0
2078164	0
425065	0
7028951	
5238893	0
4749530	0
4016988	0
5548850	
1011303	0
7402310	0
5338100	
1700856	0
5847945	
608627	0
1728957	0
6722452	
8898794	
3281176	1
5957453	0
3534771	0
5412549	0
8604494	
3581292	0
4533892	0
7395881	
6178564	
4944285	
4776440	0
7799990	
6038926	0
4125497	0
3574803	0
5350897	0
3325102	0
2698237	0
2525809	0
2587528	0
3533999	0
2875920	0
1373211	0
8781079	
3928417	0
2640591	0
3849081	0
7278836	0
503711	0
3718397	0
4926965	0
521865	0
4790000	
2948124	0
3081701	0
5181022	0
7777952	
3996830	
5434135	0
1917803	0
3474543	0
425452	0
2627305	0
8966151	
1095715	0
5100331	0
3125427	0
4898193	0
1689642	0
643666	
3922550	0
1696219	0
2232106	0
1248797	0
4740206	
3822113	0
2009998	0
5342470	0
2544100	0
6815208	
5375712	0
4052191	0
3012316	1
1059607	0
4625810	0
3974240	0
388656	0
5334687	0
3440477	0
2720340	1
4218316	0
432820	0
6033314	0
452984	0
3476441	0
4817014	0
4739580	0
8593147	
3331723	0
3468924	0
202874	0
4811944	0
5885265	0
7401501	0
4067173	0
1260162	0
6269527	0
3185236	0
5300810	
4349064	0
500109	
3137051	0
8067155	
5190488	0
958980	0
4608842	0
8906102	
1634727	0
7893368	
2260580	0
3481448	0
6201863	0
3210220	0
4008648	0
5346382	0
3300093	0
2759603	0
4922004	0
1998674	0
3538830	0
2214695	0
3763547	0
5259847	0
8348975	
4909168	0
2232869	0
2485205	0
308993	0
3699868	0
4185656	0
5387333	
2512737	
195721	0
7588243	0
3386844	0
1858158	0
3155147	0
926607	0
3851052	0
4039336	0
3455079	0
3086392	0
2445073	0
7870907	
5124114	0
4545828	0
730888	0
4155045	0
7346162	0
1685040	0
6846061	0
7711156	0
549114	0
4532867	0
8431642	
9119964	
4889857	
8908668	
4188104	0
5081734	0
4990351	
8950482	
4937785	
4496698	0
1961459	0
9036093	
3434298	0
1502420	0
3456083	0
1504350	0
1612752	0
716452	0
1552597	0
3056018	0
2740240	0
4896259	0
2447753	0
5436702	
1756540	0
510407	0
5537984	0
5899945	0
5363903	0
4007205	0
2436537	0
3179442	0
3832944	
4195938	0
1464997	0
3987650	0
4902832	0
5458752	0
1917377	0
5186426	0
4599615	0
7555726	0
6346201	
8305510	
5144789	0
5158407	0
4601876	0
4365343	0
3709742	
2737520	0
4776202	0
439352	0
3740943	0
4586159	0
934716	0
3065882	
5412321	
3699143	0
5169082	0
3665577	0
4075814	0
2293716	0
5621228	
5518238	0
4600678	0
1292996	0
4598413	0
350890	0
1406400	0
3702296	0
3271167	0
4969744	0
1815307	0
2693673	0
1047517	0
3256421	0
472791	0
5287454	0
547380	0
582935	0
5017031	0
4805647	0
3788270	0
4496440	0
8757779	
3054298	0
181200	0
5508454	0
4326920	0
7179659	
2241904	0
408468	0
4926934	0
8246290	
5238253	0
4918195	0
5464765	0
4871639	0
4755266	0
8453123	
4659642	0
2794844	0
4821705	0
1710618	0
3632501	0
7978870	
3489423	0
2957881	0
3601678	0
8849226	
5114627	0
5176982	0
2217469	0
1830044	0
4360835	0
199361	0
230448	
8815938	
304650	0
6494995	0
4311260	0
8296568	
5098965	0
3558737	0
4737481	0
1332447	
3048926	0
2333909	0
3830702	0
5069245	0
396849	0
2473629	1
267649	0
3411269	0
4285670	0
1056582	0
4239438	0
7553750	0
2511249	0
6756642	
3657079	0
4444294	0
3489214	0
9123469	
5029284	0
8434994	
2412630	0
1358575	0
5052410	0
2956874	0
5701304	0
3029372	0
6849844	0
3575877	0
2230909	0
3932963	0
3520627	0
2776996	0
1266873	0
5521698	
2302892	0
3591887	0
4751570	0
4915962	0
4518584	0
5381613	0
4525048	0
1284810	0
3165613	
5342226	0
1753397	0
5137844	0
2361835	0
632247	0
3386092	0
4886595	
4859328	0
2499997	0
2437530	
4833186	0
8860064	
1711381	0
4899353	0
3586847	0
3675539	0
4240207	0
5494375	0
5141452	1
5097728	0
8834624	
5138227	0
2455672	0
5558256	0
4527061	0
2096407	0
4842051	0
4792360	0
4318625	0
7924510	
5296864	0
375253	0
2322224	0
4946682	0
2599925	0
3789422	0
241463	0
2605275	
1046277	0
4414819	0
5445472	0
3463948	0
4425112	0
572835	0
401798	0
871784	0
7357768	0
4372153	0
6627809	0
3199541	0
620718	0
3908550	0
7998989	
3683523	0
2993941	0
5003449	0
1460879	0
4479345	0
4867635	
1310364	0
1450308	0
4811969	0
1096119	0
1101673	0
2458203	0
7152301	0
5739802	0
4986034	0
6811055	
4540400	0
375108	0
9078954	
3812246	0
3503168	0
5378819	
3251013	0
489777	0
7437287	
1261203	0
4886293	
6475767	0
3929458	0
4670413	0
3858136	0
5070269	0
3264346	0
3399181	0
3294153	0
4464251	
3831762	0
3167090	0
5188831	0
1784177	0
4927385	0
4475384	0
4939483	0
1206728	0
3709130	0
2508711	
5291012	0
282415	1
8569685	
2910872	0
4245704	0
7145865	
1293229	0
5094910	0
351114	0
8908637	
2020552	0
7015267	
1754803	0
4451879	0
4993799	0
8301565	
3464577	0
5204011	0
5150459	0
2253139	0
8279839	
432045	0
5167201	0
3852437	0
4035873	0
7476381	
5414330	
470213	0
5322626	0
7354739	0
2653726	0
4524632	0
6687713	0
4449195	0
5306860	0
2398641	0
3081188	0
4577645	0
5399107	0
2072266	1
4240162	0
4608151	0
2611488	0
3633766	0
4601513	0
4967419	
2490002	0
7961574	
4212625	0
8651143	
2914975	0
3770522	0
3847375	0
8774513	
429237	0
3134590	0
4132540	0
4783587	0
3836025	0
4889637	0
6962386	
7115819	0
1436445	
4603764	0
474277	0
4846045	0
1426076	0
4317655	0
6653611	0
2969711	0
2036699	0
4944452	0
6210123	
3209467	0
6884422	0
4388478	0
2358585	0
5486711	0
3989151	0
5331481	0
3319518	0
5274765	0
2475125	0
725505	0
3661171	0
3424996	0
8041586	
3849390	0
8149674	
4537827	
4906526	0
6470390	
7710653	0
2964098	0
4452270	0
7163126	
1677256	0
1729433	0
3469373	0
6594761	0
3075426	0
5037582	0
4482468	0
2625568	
411168	0
8583587	
1210934	0
1584637	0
311382	0
8065251	
2431714	0
7059151	
5865431	1
2235466	0
4276198	0
6123347	
1731044	0
3665469	0
3212430	0
1602423	0
8146438	
7959334	
5038006	0
2910566	0
3424192	0
8258940	
1602540	0
4786639	0
5604888	0
3728628	0
3800674	0
3690717	0
5457394	0
1113832	0
3058106	0
4340020	0
2270409	0
8691720	
2854805	0
4957567	0
4475682	0
690811	0
1510370	0
5075968	0
5162909	0
2242801	0
547189	0
3764758	
4349272	0
3542241	0
1817531	0
3561219	0
1356034	0
7790018	0
625282	0
4632348	0
3807395	0
3060605	
2061874	0
4469597	0
3385312	0
4762721	0
1091541	0
2931335	0
1322669	0
7691168	
2131481	0
4340380	0
6744211	
3041384	0
3792469	0
1141215	0
2680479	0
2374201	0
1434422	0
854767	0
1811753	0
5291191	0
6621714	
1205935	0
5026311	
5945190	0
6946035	0
5565342	0
8868036	
1772028	0
2569417	0
7747172	0
873384	0
1656462	0
8121497	
518352	0
2178819	0
459816	0
4752211	0
7553753	
2917670	0
2486956	0
1845629	0
5243518	0
1459451	0
5453814	0
1044406	0
2695842	0
2604277	
3156383	0
4948577	0
193458	0
5553201	0
6198183	
851877	0
4670454	0
2622583	0
167428	0
5200867	0
5143566	0
1906774	
7105385	0
7794459	0
7651185	0
690367	0
584657	0
5677449	0
9031327	
381394	0
7230739	
3979479	0
441663	0
4709488	0
3323656	0
6809340	0
4920275	0
2268351	0
3224575	0
3059146	0
2381540	0
8033413	
2769511	0
8708524	
2524383	0
3417133	0
4458174	0
4094014	0
2433482	0
2959281	0
5559603	0
5768810	0
4434316	0
837204	0
452163	0
3652627	0
487974	0
2467059	0
3909255	0
4879227	0
501970	0
4979224	
5045567	0
578722	0
3439649	0
4910247	0
4696520	0
8811318	
950496	0
5389350	0
1834123	
1149780	0
4567265	0
4596829	0
5260862	0
8307791	
4832334	0
2474371	0
1241054	0
5439617	0
3662529	0
586800	0
319839	0
6026422	0
580815	0
4485377	0
442933	0
9060938	
2539629	0
2884100	
3555575	0
6100825	0
2263752	1
2492080	0
2241958	0
4616746	1
2356508	0
5397841	0
1123482	0
2212969	0
3147080	0
2849829	0
5093523	0
7404794	
4295874	0
4139740	0
5494497	0
4297056	0
3588006	0
2409973	0
1512712	0
2631537	0
4172706	0
4924614	0
4556186	0
3842682	0
4284302	0
5332454	0
7690490	0
7978513	
1423005	0
8746422	
844500	0
5467697	0
4086404	0
2251917	0
983550	0
1253569	0
7626836	
2552157	0
4774606	0
7404168	
8619176	
5303764	0
3379363	0
5032036	
1504148	0
2249817	0
3014422	0
5299212	
2096655	0
3809991	0
789047	0
2321436	1
3684800	0
5225393	0
4165625	0
4470619	1
5491116	0
7683301	0
4153684	0
3363929	0
4630254	
4369562	0
3169302	0
8445664	
3576623	0
8075979	
2735802	0
2053895	0
7453278	
7400955	
4820998	0
6919458	0
1216622	0
4949234	0
7326914	0
2338494	1
5053254	0
1123236	1
2676746	0
4473906	0
4188378	0
3531212	1
8494259	
3824305	
4529693	0
4596523	0
471856	
6105127	0
1289541	0
4156847	0
460229	0
2786643	0
4596949	0
1215279	0
4796310	0
3126767	0
2229619	0
3539180	0
1814303	0
916753	0
3385979	0
3253474	0
1017800	0
2600087	0
1530563	0
4089903	
2144722	0
3687820	0
1632565	
1921162	0
4130030	0
3442484	0
2374819	0
8461117	
7951105	
3608952	0
1272168	0
706671	0
4271921	0
5502690	0
5285011	0
519713	0
2526127	0
3145283	0
4734699	0
3663524	0
5395741	
3020758	0
3379036	0
3388655	0
5171647	0
9037741	
2552314	0
2791421	1
5308557	
6796293	
4129269	0
3014894	0
1077262	0
5609321	0
5410743	1
5010191	1
2661384	0
1229332	0
1950026	0
4275525	1
2851163	0
8877626	
2320161	0
4064236	
3057355	
1216931	0
4503894	0
5312209	0
4631150	0
4609069	
5253746	0
6773718	0
3362141	0
4659448	0
2296626	0
8897260	
2525632	0
4890537	0
3652467	
3584407	0
5167786	0
756248	0
2050178	0
2463810	0
1766511	0
3457889	1
5073485	0
4431030	0
6019161	0
3833142	1
1134276	0
4599101	0
2942523	0
874286	0
1902389	0
2904775	0
4069459	0
4200823	
877158	0
4399231	0
8408229	
7097763	0
2096987	0
2306398	0
3097822	0
4911140	0
4678573	0
9009573	
4403436	0
4945183	0
3132628	
5395828	0
5079321	0
1550242	1
2698011	0
3688516	0
3916644	
804436	
4890536	0
6812034	0
3059551	0
2601600	0
2182261	1
3718401	0
6676523	
2783095	0
1231330	0
1511214	0
1489844	0
1518270	0
2288021	0
8515967	
4717471	
3604566	0
1544225	0
5817676	0
1208496	0
3211527	
1038065	0
8746219	
737701	0
4197137	0
817336	0
5429634	0
7263414	0
3476033	0
2314700	0
2173052	0
4391247	0
5426785	0
5363213	0
567792	0
2508798	0
5188593	
731801	0
5292013	0
5387130	0
2477220	0
7948735	
5123892	
3563921	0
3232979	0
1297862	0
8389430	
2788574	0
930381	0
4854340	0
3907493	0
2716897	0
7835497	
4530403	0
4221405	
2747492	0
9035311	
438386	0
8782697	
661000	0
1913074	0
4750224	
2258419	0
1599425	0
1199967	0
8689495	
5517244	0
4960317	0
3552027	1
4427420	0
5381123	
4754023	
3493976	0
3391459	0
4529478	0
5277026	0
348500	0
5014180	0
2098354	0
3608187	0
8910655	
3379180	
623247	0
4066929	0
342821	0
4385056	
1137069	0
2362550	0
4463011	0
8536839	
5354080	0
1266601	0
3606003	0
1452675	0
3590993	0
2886330	0
6495902	0
6874287	0
3883735	0
4440182	0
4375126	0
2602216	0
1200488	0
2253196	0
3204669	0
1267869	0
2674119	0
6468836	
1547468	0
6850974	0
2125940	0
1270108	0
1522668	1
2046574	1
4669653	
2030461	1
8843711	
575240	0
8343282	
1758444	0
1643865	0
4212897	0
3176939	0
5001302	0
3080313	0
6597056	
1870052	0
502426	
3921821	0
4343627	0
5296648	0
8217459	
3811618	0
438588	0
3226601	0
4047597	0
8975405	
1772599	0
1514466	0
5348191	0
2495140	0
3001963	0
3690237	0
3528603	1
5030390	0
2622001	0
8247778	
1780742	0
1572024	0
1239577	0
3812661	0
7471287	0
575863	0
3620317	0
2383989	0
7311167	0
3911074	0
4682527	1
3665204	0
3534275	0
3489154	0
4190431	0
7603985	
2670357	0
4515737	0
5574860	0
7050179	
4760111	0
986762	0
3222864	
5049261	0
1325500	0
5790245	0
4675115	0
2355575	0
3529845	0
3788268	0
5228404	0
6355467	0
5061376	0
5453647	0
2452161	0
4744197	0
1179322	0
4848842	0
3916457	0
5451372	0
5235370	
2491075	0
4375930	0
5441970	0
8622906	
4082290	0
7541612	
3199459	
4523818	0
2956087	0
2632403	0
539833	0
2628610	0
3879676	0
3222088	0
2476604	0
7342942	0
4832110	0
5464089	0
4744098	
8138764	
3338106	0
5286075	
4047746	1
433850	0
1625028	0
5084803	0
5127604	0
3786374	0
2058832	0
3945692	0
7693753	0
4056740	0
4277974	0
7826582	
4851519	0
1458649	0
7956181	
5091121	0
5842490	0
4969738	0
5580508	
2796901	0
1437134	0
8489430	
5692628	0
4705875	1
5026868	0
8073020	
3106977	0
452907	0
4619496	
4590968	0
5574592	0
4139738	0
2466199	0
2740333	0
4504178	0
2552940	0
4150223	0
4454763	0
2464312	0
6640765	0
2854568	0
4941842	0
4767316	
2476721	0
4961939	0
8797005	
6292691	0
4603373	0
8286719	
4239108	
4350834	0
7922315	
6687221	
3484999	0
2896547	0
1640177	0
2134915	0
1601826	0
4189897	
3928591	0
694076	0
